"id";"vehicle_mark_id";mark_name;vehicle_range_id;range_name;name
"2";"2";"Abarth";"0";;"Abarth 124"
"3";"2";"Abarth";"0";;"Abarth Grande Punto"
"4";"2";"Abarth";"0";;"Abarth Punto Evo"
"18";"8";"Aiways";"0";;"Aiways U5"
"36";"12";"Alfa Romeo";"0";;"Alfa Romeo 145"
"37";"12";"Alfa Romeo";"0";;"Alfa Romeo 146"
"41";"12";"Alfa Romeo";"0";;"Alfa Romeo 166"
"46";"12";"Alfa Romeo";"0";;"Alfa Romeo Brera"
"48";"12";"Alfa Romeo";"0";;"Alfa Romeo Gtv"
"58";"14";"Alpina";"0";;"Alpina B12"
"65";"15";"Alpine";"0";;"Alpine Gta"
"89";"26";"Aston Martin";"0";;"Aston Martin Vanquish 3"
"90";"26";"Aston Martin";"0";;"Aston Martin Dbx"
"91";"26";"Aston Martin";"0";;"Aston Martin Rapide"
"94";"26";"Aston Martin";"0";;"Aston Martin Cygnet"
"102";"27";"Audi";"0";;"Audi E-tron"
"103";"27";"Audi";"0";;"Audi E-tron Gt"
"104";"27";"Audi";"0";;"Audi E-tron Sportback"
"105";"27";"Audi";"0";;"Audi Q2"
"106";"27";"Audi";"0";;"Audi Q8"
"107";"27";"Audi";"0";;"Audi Rs Q8"
"108";"27";"Audi";"0";;"Audi Sq2"
"109";"27";"Audi";"0";;"Audi Sq8"
"115";"27";"Audi";"0";;"Audi Allroad"
"156";"35";"Bentley";"0";;"Bentley Arnage"
"157";"35";"Bentley";"0";;"Bentley Azure"
"171";"40";"Bmw";"0";;"Bmw I3"
"172";"40";"Bmw";"0";;"Bmw I4"
"173";"40";"Bmw";"0";;"Bmw Ix"
"174";"40";"Bmw";"0";;"Bmw Ix3"
"175";"40";"Bmw";"0";;"Bmw X7"
"192";"40";"Bmw";"0";;"Bmw Serie 3 Gt"
"193";"40";"Bmw";"0";;"Bmw Serie 5 Gt"
"195";"40";"Bmw";"0";;"Bmw Z8"
"196";"41";"Bollore";"0";;"Bollore Bluesummer"
"197";"41";"Bollore";"0";;"Bollore Bluecar"
"247";"55";"Cadillac";"0";;"Cadillac Sts"
"248";"55";"Cadillac";"0";;"Cadillac Xlr"
"255";"61";"Caterham";"0";;"Caterham Super Seven"
"270";"66";"Chevrolet";"0";;"Chevrolet Alero"
"273";"66";"Chevrolet";"0";;"Chevrolet Blazer"
"277";"66";"Chevrolet";"0";;"Chevrolet Captiva"
"282";"66";"Chevrolet";"0";;"Chevrolet Epica"
"284";"66";"Chevrolet";"0";;"Chevrolet Evanda"
"288";"66";"Chevrolet";"0";;"Chevrolet Kalos"
"289";"66";"Chevrolet";"0";;"Chevrolet Lacetti"
"292";"66";"Chevrolet";"0";;"Chevrolet Rezzo"
"294";"66";"Chevrolet";"0";;"Chevrolet Spark"
"297";"66";"Chevrolet";"0";;"Chevrolet Tahoe"
"298";"66";"Chevrolet";"0";;"Chevrolet Trailblazer"
"299";"66";"Chevrolet";"0";;"Chevrolet Trans Sport"
"300";"66";"Chevrolet";"0";;"Chevrolet Trax"
"302";"66";"Chevrolet";"0";;"Chevrolet Volt"
"307";"68";"Chrysler";"0";;"Chrysler 300 M"
"316";"69";"Citroen";"0";;"Citroen C-elysee"
"317";"69";"Citroen";"0";;"Citroen C3 Aircross"
"318";"69";"Citroen";"0";;"Citroen C5 Aircross"
"320";"69";"Citroen";"0";;"Citroen Grand C4 Spacetourer"
"321";"69";"Citroen";"0";;"Citroen Spacetourer"
"327";"69";"Citroen";"0";;"Citroen C-crosser"
"328";"69";"Citroen";"0";;"Citroen C-zero"
"329";"69";"Citroen";"0";;"Citroen C3 Picasso"
"330";"69";"Citroen";"0";;"Citroen C3 Pluriel"
"332";"69";"Citroen";"0";;"Citroen C4 Aircross"
"333";"69";"Citroen";"0";;"Citroen C4 Spacetourer"
"334";"69";"Citroen";"0";;"Citroen C6"
"335";"69";"Citroen";"0";;"Citroen C8"
"337";"69";"Citroen";"0";;"Citroen Ds5"
"338";"69";"Citroen";"0";;"Citroen E-mehari"
"339";"69";"Citroen";"0";;"Citroen Evasion"
"343";"69";"Citroen";"0";;"Citroen Picasso"
"348";"75";"Cupra";"0";;"Cupra Born"
"349";"75";"Cupra";"0";;"Cupra Ateca"
"351";"75";"Cupra";"0";;"Cupra Formentor"
"353";"76";"Dacia";"0";;"Dacia Spring"
"355";"77";"Daewoo";"0";;"Daewoo Evanda"
"356";"77";"Daewoo";"0";;"Daewoo Kalos"
"357";"77";"Daewoo";"0";;"Daewoo Lacetti"
"358";"77";"Daewoo";"0";;"Daewoo Leganza"
"359";"77";"Daewoo";"0";;"Daewoo Matiz"
"360";"77";"Daewoo";"0";;"Daewoo Musso"
"361";"77";"Daewoo";"0";;"Daewoo Rexton"
"362";"77";"Daewoo";"0";;"Daewoo Rezzo"
"385";"79";"Daihatsu";"0";;"Daihatsu Copen"
"386";"79";"Daihatsu";"0";;"Daihatsu Cuore"
"390";"79";"Daihatsu";"0";;"Daihatsu Materia"
"391";"79";"Daihatsu";"0";;"Daihatsu Move"
"393";"79";"Daihatsu";"0";;"Daihatsu Trevis"
"394";"79";"Daihatsu";"0";;"Daihatsu Yrv"
"434";"89";"De Tomaso";"0";;"De Tomaso Guara"
"447";"96";"Dodge";"0";;"Dodge Avenger"
"448";"96";"Dodge";"0";;"Dodge Caliber"
"452";"96";"Dodge";"0";;"Dodge Journey"
"453";"96";"Dodge";"0";;"Dodge Magnum"
"455";"96";"Dodge";"0";;"Dodge Nitro"
"468";"101";"Ds";"0";;"Ds Ds 3 Crossback"
"469";"101";"Ds";"0";;"Ds Ds 7 Crossback"
"470";"101";"Ds";"0";;"Ds Ds 9"
"471";"101";"Ds";"0";;"Ds Ds 4 Crossback"
"472";"101";"Ds";"0";;"Ds Ds 5"
"486";"113";"Fam Automobiles";"0";;"Fam Automobiles F-city"
"489";"116";"Ferrari";"0";;"Ferrari 812"
"490";"116";"Ferrari";"0";;"Ferrari Gtc4lusso"
"491";"116";"Ferrari";"0";;"Ferrari Portofino"
"492";"116";"Ferrari";"0";;"Ferrari Roma"
"493";"116";"Ferrari";"0";;"Ferrari Sf90 Stradale"
"500";"116";"Ferrari";"0";;"Ferrari 456"
"501";"116";"Ferrari";"0";;"Ferrari 512"
"502";"116";"Ferrari";"0";;"Ferrari 612"
"504";"116";"Ferrari";"0";;"Ferrari F12"
"508";"116";"Ferrari";"0";;"Ferrari Ff"
"511";"116";"Ferrari";"0";;"Ferrari Testarossa"
"517";"117";"Fiat";"0";;"Fiat Barchetta"
"518";"117";"Fiat";"0";;"Fiat Coupe"
"519";"117";"Fiat";"0";;"Fiat Fullback"
"520";"117";"Fiat";"0";;"Fiat Qubo"
"522";"117";"Fiat";"0";;"Fiat X1/9"
"526";"120";"Ford";"0";;"Ford Explorer"
"528";"120";"Ford";"0";;"Ford Grand Tourneo Connect"
"529";"120";"Ford";"0";;"Ford Mustang Mach-e"
"530";"120";"Ford";"0";;"Ford Tourneo Courier"
"531";"120";"Ford";"0";;"Ford Transit Courier"
"536";"120";"Ford";"0";;"Ford B-max"
"543";"120";"Ford";"0";;"Ford Cougar"
"546";"120";"Ford";"0";;"Ford Edge"
"551";"120";"Ford";"0";;"Ford Focus C-max"
"552";"120";"Ford";"0";;"Ford Fusion"
"553";"120";"Ford";"0";;"Ford Grand C-max"
"575";"128";"Ginetta";"0";;"Ginetta G33"
"601";"143";"Hommell";"0";;"Hommell Berlinette"
"603";"144";"Honda";"0";;"Honda E"
"606";"144";"Honda";"0";;"Honda Cr-z"
"607";"144";"Honda";"0";;"Honda Ev"
"608";"144";"Honda";"0";;"Honda Fr-v"
"609";"144";"Honda";"0";;"Honda Integra"
"610";"144";"Honda";"0";;"Honda Logo"
"615";"144";"Honda";"0";;"Honda S2000"
"616";"144";"Honda";"0";;"Honda Shuttle"
"617";"144";"Honda";"0";;"Honda Stream"
"634";"149";"Hummer";"0";;"Hummer H2"
"635";"149";"Hummer";"0";;"Hummer H3"
"636";"150";"Hyundai";"0";;"Hyundai Ioniq 6"
"637";"150";"Hyundai";"0";;"Hyundai Bayon"
"639";"150";"Hyundai";"0";;"Hyundai Ioniq"
"640";"150";"Hyundai";"0";;"Hyundai Ioniq 5"
"641";"150";"Hyundai";"0";;"Hyundai Kona"
"642";"150";"Hyundai";"0";;"Hyundai Nexo"
"643";"150";"Hyundai";"0";;"Hyundai Atos Prime"
"644";"150";"Hyundai";"0";;"Hyundai Azera"
"646";"150";"Hyundai";"0";;"Hyundai H1 Van"
"647";"150";"Hyundai";"0";;"Hyundai Ix20"
"648";"150";"Hyundai";"0";;"Hyundai Ix35"
"649";"150";"Hyundai";"0";;"Hyundai Ix55"
"651";"150";"Hyundai";"0";;"Hyundai Satellite"
"653";"150";"Hyundai";"0";;"Hyundai Veloster"
"654";"150";"Hyundai";"0";;"Hyundai Xg"
"656";"152";"Infiniti";"0";;"Infiniti Fx"
"657";"152";"Infiniti";"0";;"Infiniti Ex"
"658";"152";"Infiniti";"0";;"Infiniti Q30"
"659";"152";"Infiniti";"0";;"Infiniti Q50"
"660";"152";"Infiniti";"0";;"Infiniti Q70"
"661";"152";"Infiniti";"0";;"Infiniti Qx30"
"662";"152";"Infiniti";"0";;"Infiniti Qx50"
"664";"152";"Infiniti";"0";;"Infiniti Qx70"
"685";"160";"Isuzu";"0";;"Isuzu Serie N"
"692";"162";"Iveco";"0";;"Iveco Massif"
"695";"163";"Jaguar";"0";;"Jaguar E-pace"
"696";"163";"Jaguar";"0";;"Jaguar F-pace"
"697";"163";"Jaguar";"0";;"Jaguar I-pace"
"698";"163";"Jaguar";"0";;"Jaguar Xe"
"714";"163";"Jaguar";"0";;"Jaguar Xj8"
"715";"163";"Jaguar";"0";;"Jaguar Xjr"
"716";"163";"Jaguar";"0";;"Jaguar Xjr-s"
"727";"165";"Jeep";"0";;"Jeep Gladiator"
"728";"165";"Jeep";"0";;"Jeep Renegade"
"731";"165";"Jeep";"0";;"Jeep Commander"
"734";"165";"Jeep";"0";;"Jeep Patriot"
"740";"169";"Kia";"0";;"Kia E-niro"
"741";"169";"Kia";"0";;"Kia E-soul"
"742";"169";"Kia";"0";;"Kia Ev6"
"743";"169";"Kia";"0";;"Kia Niro"
"744";"169";"Kia";"0";;"Kia Proceed"
"745";"169";"Kia";"0";;"Kia Stinger"
"746";"169";"Kia";"0";;"Kia Stonic"
"747";"169";"Kia";"0";;"Kia Xceed"
"748";"169";"Kia";"0";;"Kia Cerato"
"751";"169";"Kia";"0";;"Kia Magentis"
"752";"169";"Kia";"0";;"Kia Opirus"
"753";"169";"Kia";"0";;"Kia Pregio"
"755";"169";"Kia";"0";;"Kia Shuma"
"759";"171";"Ktm";"0";;"Ktm X-bow"
"762";"172";"Lada";"0";;"Lada 110"
"763";"172";"Lada";"0";;"Lada 111"
"764";"172";"Lada";"0";;"Lada 112"
"797";"175";"Lancia";"0";;"Lancia Thesis"
"800";"175";"Lancia";"0";;"Lancia Zeta"
"803";"176";"Land Rover";"0";;"Land Rover Discovery Sport"
"804";"176";"Land Rover";"0";;"Land Rover Range Rover Velar"
"811";"180";"Ldv";"0";;"Ldv Maxus"
"812";"181";"Lexus";"0";;"Lexus Ct"
"813";"181";"Lexus";"0";;"Lexus Es"
"814";"181";"Lexus";"0";;"Lexus Ux"
"817";"181";"Lexus";"0";;"Lexus Sc"
"846";"189";"Lotus";"0";;"Lotus Evora"
"855";"192";"Mahindra";"0";;"Mahindra Bolero"
"857";"193";"Man";"0";;"Man Tge"
"875";"199";"Maserati";"0";;"Maserati Granturismo"
"877";"199";"Maserati";"0";;"Maserati Levante"
"879";"199";"Maserati";"0";;"Maserati 222"
"890";"199";"Maserati";"0";;"Maserati Coupe"
"891";"199";"Maserati";"0";;"Maserati Grancabrio"
"901";"199";"Maserati";"0";;"Maserati Spyder"
"904";"200";"Matra";"0";;"Matra Gem"
"906";"200";"Matra";"0";;"Matra Murena"
"908";"201";"Maybach";"0";;"Maybach 57 Berline"
"909";"201";"Maybach";"0";;"Maybach 62 Berline"
"910";"202";"Mazda";"0";;"Mazda Cx-3"
"911";"202";"Mazda";"0";;"Mazda Mx-30"
"913";"202";"Mazda";"0";;"Mazda Cx-7"
"915";"202";"Mazda";"0";;"Mazda Demio"
"917";"202";"Mazda";"0";;"Mazda Mpv"
"920";"202";"Mazda";"0";;"Mazda Premacy"
"921";"202";"Mazda";"0";;"Mazda Rx-8"
"922";"202";"Mazda";"0";;"Mazda Tribute"
"924";"202";"Mazda";"0";;"Mazda Xedos 9"
"925";"202";"Mazda";"0";;"Mazda Cx-30"
"927";"203";"Mclaren";"0";;"Mclaren 570gt"
"934";"205";"Mega";"0";;"Mega Concept"
"938";"205";"Mega";"0";;"Mega Track"
"939";"207";"Mercedes";"0";;"Mercedes Eqb"
"940";"207";"Mercedes";"0";;"Mercedes Eqe"
"944";"207";"Mercedes";"0";;"Mercedes Classe Glk"
"946";"207";"Mercedes";"0";;"Mercedes Eqa"
"948";"207";"Mercedes";"0";;"Mercedes Eqt"
"949";"207";"Mercedes";"0";;"Mercedes Eqv"
"950";"207";"Mercedes";"0";;"Mercedes Marco Polo"
"966";"207";"Mercedes";"0";;"Mercedes Classe Clc"
"967";"207";"Mercedes";"0";;"Mercedes Classe X"
"969";"207";"Mercedes";"0";;"Mercedes Viano"
"970";"207";"Mercedes";"0";;"Mercedes Eqc"
"978";"213";"Mg";"0";;"Mg Marvel R"
"979";"213";"Mg";"0";;"Mg Mg Zs"
"982";"213";"Mg";"0";;"Mg F"
"990";"213";"Mg";"0";;"Mg Zr"
"991";"213";"Mg";"0";;"Mg Zs"
"1013";"218";"Mitsubishi";"0";;"Mitsubishi Eclipse Cross"
"1017";"218";"Mitsubishi";"0";;"Mitsubishi Asx"
"1018";"218";"Mitsubishi";"0";;"Mitsubishi Canter"
"1019";"218";"Mitsubishi";"0";;"Mitsubishi Carisma"
"1020";"218";"Mitsubishi";"0";;"Mitsubishi Grandis"
"1021";"218";"Mitsubishi";"0";;"Mitsubishi I-miev"
"1023";"218";"Mitsubishi";"0";;"Mitsubishi Montero"
"1025";"218";"Mitsubishi";"0";;"Mitsubishi Pajero Sport"
"1030";"222";"Morgan";"0";;"Morgan Plus 4"
"1032";"222";"Morgan";"0";;"Morgan Plus 8"
"1036";"222";"Morgan";"0";;"Morgan 4/4"
"1037";"222";"Morgan";"0";;"Morgan Aero 8"
"1068";"232";"Nissan";"0";;"Nissan Ariya"
"1069";"232";"Nissan";"0";;"Nissan Gt-r"
"1070";"232";"Nissan";"0";;"Nissan Np300 Navara"
"1072";"232";"Nissan";"0";;"Nissan Nv250"
"1073";"232";"Nissan";"0";;"Nissan Nv300"
"1074";"232";"Nissan";"0";;"Nissan Nv400"
"1075";"232";"Nissan";"0";;"Nissan 100 Nx"
"1083";"232";"Nissan";"0";;"Nissan Almera Tino"
"1085";"232";"Nissan";"0";;"Nissan Atleon"
"1086";"232";"Nissan";"0";;"Nissan Cabstar"
"1089";"232";"Nissan";"0";;"Nissan Cube"
"1092";"232";"Nissan";"0";;"Nissan Kubistar"
"1094";"232";"Nissan";"0";;"Nissan Np300"
"1117";"238";"Opel";"0";;"Opel Ampera-e"
"1118";"238";"Opel";"0";;"Opel Combo 4 Life"
"1119";"238";"Opel";"0";;"Opel Crossland"
"1120";"238";"Opel";"0";;"Opel Crossland X"
"1121";"238";"Opel";"0";;"Opel Grandland"
"1122";"238";"Opel";"0";;"Opel Grandland X"
"1123";"238";"Opel";"0";;"Opel Zafira Life"
"1124";"238";"Opel";"0";;"Opel Adam"
"1126";"238";"Opel";"0";;"Opel Ampera"
"1127";"238";"Opel";"0";;"Opel Antara"
"1128";"238";"Opel";"0";;"Opel Astravan"
"1131";"238";"Opel";"0";;"Opel Cascada"
"1135";"238";"Opel";"0";;"Opel Gt"
"1136";"238";"Opel";"0";;"Opel Karl"
"1137";"238";"Opel";"0";;"Opel Mokka X"
"1142";"238";"Opel";"0";;"Opel Signum"
"1144";"238";"Opel";"0";;"Opel Speedster"
"1145";"238";"Opel";"0";;"Opel Zafira Tourer"
"1165";"247";"Peugeot";"0";;"Peugeot 108"
"1167";"247";"Peugeot";"0";;"Peugeot Traveller"
"1168";"247";"Peugeot";"0";;"Peugeot 1007"
"1173";"247";"Peugeot";"0";;"Peugeot 207+"
"1174";"247";"Peugeot";"0";;"Peugeot 4007"
"1175";"247";"Peugeot";"0";;"Peugeot 4008"
"1178";"247";"Peugeot";"0";;"Peugeot 508 Rxh"
"1180";"247";"Peugeot";"0";;"Peugeot 607"
"1181";"247";"Peugeot";"0";;"Peugeot 807"
"1182";"247";"Peugeot";"0";;"Peugeot Bipper"
"1183";"247";"Peugeot";"0";;"Peugeot Bipper Tepee"
"1184";"247";"Peugeot";"0";;"Peugeot Ion"
"1188";"247";"Peugeot";"0";;"Peugeot Partner Tepee"
"1192";"248";"Pgo";"0";;"Pgo Hemera"
"1199";"253";"Polestar";"0";;"Polestar Polestar 2"
"1212";"256";"Porsche";"0";;"Porsche Macan"
"1216";"256";"Porsche";"0";;"Porsche 924"
"1219";"256";"Porsche";"0";;"Porsche Carrera Gt"
"1229";"264";"Renault";"0";;"Renault Megane 5 E-tech Electric"
"1230";"264";"Renault";"0";;"Renault Arkana"
"1231";"264";"Renault";"0";;"Renault Kadjar"
"1233";"264";"Renault";"0";;"Renault Alaskan"
"1236";"264";"Renault";"0";;"Renault Avantime"
"1244";"264";"Renault";"0";;"Renault Fluence"
"1246";"264";"Renault";"0";;"Renault Fuego"
"1248";"264";"Renault";"0";;"Renault Grand Kangoo"
"1249";"264";"Renault";"0";;"Renault Grand Modus"
"1250";"264";"Renault";"0";;"Renault Latitude"
"1252";"264";"Renault";"0";;"Renault Maxity"
"1272";"264";"Renault";"0";;"Renault Safrane"
"1273";"264";"Renault";"0";;"Renault Spider"
"1274";"264";"Renault";"0";;"Renault Vel Satis"
"1276";"264";"Renault";"0";;"Renault Wind"
"1290";"271";"Rolls Royce";"0";;"Rolls Royce Ghost"
"1292";"271";"Rolls Royce";"0";;"Rolls Royce Silver Seraph"
"1300";"274";"Rover";"0";;"Rover 25"
"1301";"274";"Rover";"0";;"Rover 45"
"1307";"274";"Rover";"0";;"Rover Streetwise"
"1308";"276";"Saab";"0";;"Saab 9-3x"
"1310";"276";"Saab";"0";;"Saab 9-7 X"
"1330";"289";"Seat";"0";;"Seat Arona"
"1331";"289";"Seat";"0";;"Seat Ateca"
"1332";"289";"Seat";"0";;"Seat Mii"
"1333";"289";"Seat";"0";;"Seat Tarraco"
"1341";"289";"Seat";"0";;"Seat Altea Freetrack"
"1342";"289";"Seat";"0";;"Seat Arosa"
"1382";"296";"Skoda";"0";;"Skoda Enyaq"
"1383";"296";"Skoda";"0";;"Skoda Kamiq"
"1384";"296";"Skoda";"0";;"Skoda Karoq"
"1385";"296";"Skoda";"0";;"Skoda Scala"
"1391";"296";"Skoda";"0";;"Skoda Citigo"
"1394";"297";"Smart";"0";;"Smart Fortwo 3 Cabriolet"
"1395";"297";"Smart";"0";;"Smart Crossblade"
"1404";"303";"Ssangyong";"0";;"Ssangyong Tivoli"
"1405";"303";"Ssangyong";"0";;"Ssangyong Tivoli Xlv"
"1406";"303";"Ssangyong";"0";;"Ssangyong Actyon Sports"
"1409";"303";"Ssangyong";"0";;"Ssangyong Xlv"
"1419";"307";"Subaru";"0";;"Subaru Brz"
"1420";"307";"Subaru";"0";;"Subaru Levorg"
"1421";"307";"Subaru";"0";;"Subaru B9 Tribeca"
"1422";"307";"Subaru";"0";;"Subaru Justy"
"1424";"307";"Subaru";"0";;"Subaru Trezia"
"1439";"309";"Suzuki";"0";;"Suzuki Across"
"1440";"309";"Suzuki";"0";;"Suzuki Swace"
"1441";"309";"Suzuki";"0";;"Suzuki Sx4 S-cross"
"1443";"309";"Suzuki";"0";;"Suzuki Celerio"
"1444";"309";"Suzuki";"0";;"Suzuki Grand Vitara Xl-7"
"1445";"309";"Suzuki";"0";;"Suzuki Kizashi"
"1446";"309";"Suzuki";"0";;"Suzuki Liana"
"1466";"314";"Tesla";"0";;"Tesla Cybertruck"
"1467";"314";"Tesla";"0";;"Tesla Model 3"
"1468";"314";"Tesla";"0";;"Tesla Model S"
"1469";"314";"Tesla";"0";;"Tesla Model X"
"1470";"314";"Tesla";"0";;"Tesla Roadster"
"1471";"314";"Tesla";"0";;"Tesla Model Y"
"1473";"316";"Toyota";"0";;"Toyota C-hr"
"1474";"316";"Toyota";"0";;"Toyota Prius+"
"1475";"316";"Toyota";"0";;"Toyota Proace City"
"1476";"316";"Toyota";"0";;"Toyota Proace City Verso"
"1477";"316";"Toyota";"0";;"Toyota Proace Verso"
"1478";"316";"Toyota";"0";;"Toyota Yaris Cross"
"1481";"316";"Toyota";"0";;"Toyota Avensis Verso"
"1489";"316";"Toyota";"0";;"Toyota Gt86"
"1490";"316";"Toyota";"0";;"Toyota Iq"
"1493";"316";"Toyota";"0";;"Toyota Picnic"
"1498";"316";"Toyota";"0";;"Toyota Urban Cruiser"
"1499";"316";"Toyota";"0";;"Toyota Verso"
"1500";"316";"Toyota";"0";;"Toyota Verso-s"
"1501";"316";"Toyota";"0";;"Toyota Yaris Verso"
"1525";"319";"Tvr";"0";;"Tvr Cerbera"
"1526";"319";"Tvr";"0";;"Tvr Chimaera"
"1528";"319";"Tvr";"0";;"Tvr Griffith"
"1559";"327";"Venturi";"0";;"Venturi Transcup"
"1563";"332";"Volkswagen";"0";;"Volkswagen Id.5"
"1564";"332";"Volkswagen";"0";;"Volkswagen Amarok"
"1565";"332";"Volkswagen";"0";;"Volkswagen Id.3"
"1566";"332";"Volkswagen";"0";;"Volkswagen Id.4"
"1567";"332";"Volkswagen";"0";;"Volkswagen T-cross"
"1568";"332";"Volkswagen";"0";;"Volkswagen Tiguan Allspace"
"1577";"332";"Volkswagen";"0";;"Volkswagen Cc"
"1579";"332";"Volkswagen";"0";;"Volkswagen Corrado"
"1581";"332";"Volkswagen";"0";;"Volkswagen Eos"
"1582";"332";"Volkswagen";"0";;"Volkswagen Fox"
"1583";"332";"Volkswagen";"0";;"Volkswagen Golf Plus"
"1584";"332";"Volkswagen";"0";;"Volkswagen Golf Sportsvan"
"1587";"332";"Volkswagen";"0";;"Volkswagen Passat Cc"
"1593";"334";"Volvo";"0";;"Volvo C40"
"1595";"334";"Volvo";"0";;"Volvo Xc40"
"1615";"334";"Volvo";"0";;"Volvo C30"
"1620";"334";"Volvo";"0";;"Volvo V40 Cross Country"
"1621";"334";"Volvo";"0";;"Volvo V50"
"1622";"334";"Volvo";"0";;"Volvo V90 Cross Country"
"1624";"337";"Westfield";"0";;"Westfield Fw300"
"1635";"2";"Abarth";"1";"Abarth 500";"Abarth 500 C (2e Generation)"
"1636";"2";"Abarth";"1";"Abarth 500";"Abarth 500 (2e Generation)"
"1640";"12";"Alfa Romeo";"3";"Alfa Romeo Giulia";"Alfa Romeo Giulia 2"
"1641";"12";"Alfa Romeo";"3";"Alfa Romeo Giulia";"Alfa Romeo Giulia 2 Quadrifoglio"
"1645";"12";"Alfa Romeo";"4";"Alfa Romeo Giulietta";"Alfa Romeo Giulietta 3 Societe"
"1646";"12";"Alfa Romeo";"4";"Alfa Romeo Giulietta";"Alfa Romeo Giulietta 3"
"1654";"12";"Alfa Romeo";"5";"Alfa Romeo Stelvio";"Alfa Romeo Stelvio Quadrifoglio"
"1655";"12";"Alfa Romeo";"5";"Alfa Romeo Stelvio";"Alfa Romeo Stelvio"
"1656";"12";"Alfa Romeo";"6";"Alfa Romeo 147";"Alfa Romeo 147 Gta"
"1657";"12";"Alfa Romeo";"6";"Alfa Romeo 147";"Alfa Romeo 147"
"1658";"12";"Alfa Romeo";"7";"Alfa Romeo 156";"Alfa Romeo 156 Q4 Crosswagon"
"1659";"12";"Alfa Romeo";"7";"Alfa Romeo 156";"Alfa Romeo 156 Gta"
"1660";"12";"Alfa Romeo";"7";"Alfa Romeo 156";"Alfa Romeo 156 Sw Gta"
"1661";"12";"Alfa Romeo";"7";"Alfa Romeo 156";"Alfa Romeo 156"
"1662";"12";"Alfa Romeo";"8";"Alfa Romeo 159";"Alfa Romeo 159 Sw"
"1663";"12";"Alfa Romeo";"8";"Alfa Romeo 159";"Alfa Romeo 159"
"1671";"12";"Alfa Romeo";"13";"Alfa Romeo 4c";"Alfa Romeo 4c Spider"
"1672";"12";"Alfa Romeo";"13";"Alfa Romeo 4c";"Alfa Romeo 4c"
"1681";"12";"Alfa Romeo";"18";"Alfa Romeo Gt";"Alfa Romeo Gt 2"
"1684";"12";"Alfa Romeo";"19";"Alfa Romeo Mito";"Alfa Romeo Mito"
"1685";"12";"Alfa Romeo";"20";"Alfa Romeo Spider";"Alfa Romeo Spider Base Brera"
"1686";"12";"Alfa Romeo";"20";"Alfa Romeo Spider";"Alfa Romeo Spider Base Gtv"
"1689";"14";"Alpina";"21";"Alpina B3";"Alpina B3"
"1697";"15";"Alpine";"27";"Alpine A110";"Alpine A110 (2e Generation)"
"1709";"26";"Aston Martin";"39";"Aston Martin Db11";"Aston Martin Db11 Volante"
"1713";"26";"Aston Martin";"40";"Aston Martin Dbs";"Aston Martin Dbs Volante"
"1714";"26";"Aston Martin";"40";"Aston Martin Dbs";"Aston Martin Dbs Coupe"
"1716";"26";"Aston Martin";"41";"Aston Martin V12 Vantage";"Aston Martin V12 Vantage"
"1717";"26";"Aston Martin";"41";"Aston Martin V12 Vantage";"Aston Martin V12 Vantage Cabriolet"
"1718";"26";"Aston Martin";"42";"Aston Martin V8 Vantage";"Aston Martin V8 Vantage"
"1719";"26";"Aston Martin";"42";"Aston Martin V8 Vantage";"Aston Martin V8 Vantage Volante"
"1720";"26";"Aston Martin";"43";"Aston Martin Vanquish";"Aston Martin Vanquish 2 Volante"
"1721";"26";"Aston Martin";"43";"Aston Martin Vanquish";"Aston Martin Vanquish 2"
"1722";"26";"Aston Martin";"43";"Aston Martin Vanquish";"Aston Martin Vanquish"
"1731";"26";"Aston Martin";"47";"Aston Martin Db9";"Aston Martin Db9"
"1732";"26";"Aston Martin";"47";"Aston Martin Db9";"Aston Martin Db9 Volante"
"1739";"26";"Aston Martin";"50";"Aston Martin Virage";"Aston Martin Virage 2 Coupe"
"1740";"26";"Aston Martin";"50";"Aston Martin Virage";"Aston Martin Virage 2 Volante"
"1745";"27";"Audi";"52";"Audi A1";"Audi A1 (2e Generation) Citycarver"
"1746";"27";"Audi";"52";"Audi A1";"Audi A1 (2e Generation) Sportback"
"1747";"27";"Audi";"52";"Audi A1";"Audi A1 Quattro"
"1748";"27";"Audi";"52";"Audi A1";"Audi A1 Sportback"
"1749";"27";"Audi";"52";"Audi A1";"Audi A1"
"1750";"27";"Audi";"53";"Audi A3";"Audi A3 (4e Generation) Berline"
"1751";"27";"Audi";"53";"Audi A3";"Audi A3 (4e Generation) Sportback"
"1752";"27";"Audi";"53";"Audi A3";"Audi A3 (3e Generation) Berline"
"1753";"27";"Audi";"53";"Audi A3";"Audi A3 (3e Generation) Sportback"
"1754";"27";"Audi";"53";"Audi A3";"Audi A3 (3e Generation)"
"1755";"27";"Audi";"53";"Audi A3";"Audi A3 (3e Generation) Cabriolet"
"1756";"27";"Audi";"53";"Audi A3";"Audi A3 (2e Generation) Cabriolet"
"1757";"27";"Audi";"53";"Audi A3";"Audi A3 (2e Generation) Sportback"
"1758";"27";"Audi";"53";"Audi A3";"Audi A3 (2e Generation)"
"1759";"27";"Audi";"53";"Audi A3";"Audi A3"
"1760";"27";"Audi";"54";"Audi A4";"Audi A4 (5e Generation)"
"1761";"27";"Audi";"54";"Audi A4";"Audi A4 (5e Generation) Avant"
"1762";"27";"Audi";"54";"Audi A4";"Audi A4 (4e Generation) Allroad Societe"
